participant	content	token	lemma	tagged_token	tagged_lemma	file
CHI	spots make them mean  	['spots', 'make', 'them', 'mean']	['spot', 'make', 'them', 'mean']	[('spots', 'NNS'), ('make', 'VBP'), ('them', 'PRP'), ('mean', 'VB')]	[('spot', 'NN'), ('make', 'VBP'), ('them', 'PRP'), ('mean', 'VB')]	Dyad4-time1-condTD.txt
MOT	steal from him  	['steal', 'from', 'him']	['steal', 'from', 'him']	[('steal', 'NN'), ('from', 'IN'), ('him', 'PRP')]	[('steal', 'NN'), ('from', 'IN'), ('him', 'PRP')]	Dyad4-time1-condTD.txt
CHI	ask him  	['ask', 'him']	['ask', 'him']	[('ask', 'NN'), ('him', 'PRP')]	[('ask', 'NN'), ('him', 'PRP')]	Dyad4-time1-condTD.txt
MOT	well now i'm all confused  	['well', 'now', 'i', 'am', 'all', 'confused']	['well', 'now', 'i', 'be', 'all', 'confuse']	[('well', 'RB'), ('now', 'RB'), ('i', 'VBZ'), ('am', 'VBP'), ('all', 'DT'), ('confused', 'VBD')]	[('well', 'RB'), ('now', 'RB'), ('i', 'VBP'), ('be', 'VB'), ('all', 'DT'), ('confuse', 'NN')]	Dyad4-time1-condTD.txt
CHI	now i'm all confused   is there even a pattern or are they just messing with us  	['now', 'i', 'am', 'all', 'confused', 'is', 'there', 'even', 'a', 'pattern', 'or', 'are', 'they', 'just', 'messing', 'with', 'us']	['now', 'i', 'be', 'all', 'confuse', 'be', 'there', 'even', 'a', 'pattern', 'or', 'be', 'they', 'just', 'mess', 'with', 'u']	[('now', 'RB'), ('i', 'VBZ'), ('am', 'VBP'), ('all', 'DT'), ('confused', 'VBN'), ('is', 'VBZ'), ('there', 'RB'), ('even', 'RB'), ('a', 'DT'), ('pattern', 'NN'), ('or', 'CC'), ('are', 'VBP'), ('they', 'PRP'), ('just', 'RB'), ('messing', 'VBG'), ('with', 'IN'), ('us', 'PRP')]	[('now', 'RB'), ('i', 'RB'), ('be', 'VB'), ('all', 'DT'), ('confuse', 'NN'), ('be', 'VB'), ('there', 'RB'), ('even', 'RB'), ('a', 'DT'), ('pattern', 'NN'), ('or', 'CC'), ('be', 'VB'), ('they', 'PRP'), ('just', 'RB'), ('mess', 'NN'), ('with', 'IN'), ('u', 'JJ')]	Dyad4-time1-condTD.txt
MOT	no i think we're just dumb   what was the last one   we should've waved  	['no', 'i', 'think', 'we', 'are', 'just', 'dumb', 'what', 'was', 'the', 'last', 'one', 'we', 'should', 'have', 'waved']	['no', 'i', 'think', 'we', 'be', 'just', 'dumb', 'what', 'be', 'the', 'last', 'one', 'we', 'should', 'have', 'wave']	[('no', 'DT'), ('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('are', 'VBP'), ('just', 'RB'), ('dumb', 'JJ'), ('what', 'WP'), ('was', 'VBD'), ('the', 'DT'), ('last', 'JJ'), ('one', 'CD'), ('we', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('waved', 'VBN')]	[('no', 'DT'), ('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('be', 'VB'), ('just', 'RB'), ('dumb', 'VB'), ('what', 'WP'), ('be', 'VB'), ('the', 'DT'), ('last', 'JJ'), ('one', 'CD'), ('we', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('wave', 'NN')]	Dyad4-time1-condTD.txt
CHI	alright onthree just say what you think one two three run  	['alright', 'onthree', 'just', 'say', 'what', 'you', 'think', 'one', 'two', 'three', 'run']	['alright', 'onthree', 'just', 'say', 'what', 'you', 'think', 'one', 'two', 'three', 'run']	[('alright', 'JJ'), ('onthree', 'NN'), ('just', 'RB'), ('say', 'VB'), ('what', 'WP'), ('you', 'PRP'), ('think', 'VBP'), ('one', 'CD'), ('two', 'CD'), ('three', 'CD'), ('run', 'NN')]	[('alright', 'JJ'), ('onthree', 'NN'), ('just', 'RB'), ('say', 'VB'), ('what', 'WP'), ('you', 'PRP'), ('think', 'VBP'), ('one', 'CD'), ('two', 'CD'), ('three', 'CD'), ('run', 'NN')]	Dyad4-time1-condTD.txt
MOT	try run 'cause run has been wrong the other ways   okay you're onto something  	['try', 'run', 'because', 'run', 'has', 'been', 'wrong', 'the', 'other', 'ways', 'okay', 'you', 'are', 'onto', 'something']	['try', 'run', 'because', 'run', 'have', 'be', 'wrong', 'the', 'other', 'way', 'okay', 'you', 'be', 'onto', 'something']	[('try', 'VB'), ('run', 'NN'), ('because', 'IN'), ('run', 'NN'), ('has', 'VBZ'), ('been', 'VBN'), ('wrong', 'RB'), ('the', 'DT'), ('other', 'JJ'), ('ways', 'NNS'), ('okay', 'IN'), ('you', 'PRP'), ('are', 'VBP'), ('onto', 'IN'), ('something', 'NN')]	[('try', 'VB'), ('run', 'NN'), ('because', 'IN'), ('run', 'NN'), ('have', 'VBP'), ('be', 'VB'), ('wrong', 'JJ'), ('the', 'DT'), ('other', 'JJ'), ('way', 'NN'), ('okay', 'IN'), ('you', 'PRP'), ('be', 'VB'), ('onto', 'IN'), ('something', 'NN')]	Dyad4-time1-condTD.txt
CHI	i'm onto something i  i'm not onto something i don't know it was just   	['i', 'am', 'onto', 'something', 'i', 'i', 'am', 'not', 'onto', 'something', 'i', 'do', 'not', 'know', 'it', 'was', 'just']	['i', 'be', 'onto', 'something', 'i', 'i', 'be', 'not', 'onto', 'something', 'i', 'do', 'not', 'know', 'it', 'be', 'just']	[('i', 'NN'), ('am', 'VBP'), ('onto', 'IN'), ('something', 'NN'), ('i', 'NN'), ('i', 'VBP'), ('am', 'VBP'), ('not', 'RB'), ('onto', 'IN'), ('something', 'NN'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('it', 'PRP'), ('was', 'VBD'), ('just', 'RB')]	[('i', 'NN'), ('be', 'VB'), ('onto', 'IN'), ('something', 'NN'), ('i', 'NN'), ('i', 'VBP'), ('be', 'VB'), ('not', 'RB'), ('onto', 'IN'), ('something', 'NN'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('just', 'RB')]	Dyad4-time1-condTD.txt
MOT	what were you thinking  	['what', 'were', 'you', 'thinking']	['what', 'be', 'you', 'think']	[('what', 'WDT'), ('were', 'VBD'), ('you', 'PRP'), ('thinking', 'VBG')]	[('what', 'WP'), ('be', 'VB'), ('you', 'PRP'), ('think', 'VBP')]	Dyad4-time1-condTD.txt
CHI	okay this guy's gotta be  	"['okay', 'this', 'guy', ""'s"", 'got', 'ta', 'be']"	"['okay', 'this', 'guy', ""'s"", 'get', 'ta', 'be']"	"[('okay', 'NN'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('got', 'VBD'), ('ta', 'RB'), ('be', 'VB')]"	"[('okay', 'NN'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('get', 'NN'), ('ta', 'NN'), ('be', 'VB')]"	Dyad4-time1-condTD.txt
MOT	friendly no money  	['friendly', 'no', 'money']	['friendly', 'no', 'money']	[('friendly', 'JJ'), ('no', 'DT'), ('money', 'NN')]	[('friendly', 'JJ'), ('no', 'DT'), ('money', 'NN')]	Dyad4-time1-condTD.txt
CHI	friendly no money  	['friendly', 'no', 'money']	['friendly', 'no', 'money']	[('friendly', 'JJ'), ('no', 'DT'), ('money', 'NN')]	[('friendly', 'JJ'), ('no', 'DT'), ('money', 'NN')]	Dyad4-time1-condTD.txt
MOT	i don't know why  	['i', 'do', 'not', 'know', 'why']	['i', 'do', 'not', 'know', 'why']	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('why', 'WRB')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('why', 'WRB')]	Dyad4-time1-condTD.txt
CHI	this is the same guy with spots  	['this', 'is', 'the', 'same', 'guy', 'with', 'spots']	['this', 'be', 'the', 'same', 'guy', 'with', 'spot']	[('this', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('same', 'JJ'), ('guy', 'NN'), ('with', 'IN'), ('spots', 'NNS')]	[('this', 'DT'), ('be', 'VB'), ('the', 'DT'), ('same', 'JJ'), ('guy', 'NN'), ('with', 'IN'), ('spot', 'NN')]	Dyad4-time1-condTD.txt
MOT	mean no money  	['mean', 'no', 'money']	['mean', 'no', 'money']	[('mean', 'JJ'), ('no', 'DT'), ('money', 'NN')]	[('mean', 'JJ'), ('no', 'DT'), ('money', 'NN')]	Dyad4-time1-condTD.txt
CHI	wow you really hate the spots  	['wow', 'you', 'really', 'hate', 'the', 'spots']	['wow', 'you', 'really', 'hate', 'the', 'spot']	[('wow', 'NN'), ('you', 'PRP'), ('really', 'RB'), ('hate', 'VB'), ('the', 'DT'), ('spots', 'NNS')]	[('wow', 'NN'), ('you', 'PRP'), ('really', 'RB'), ('hate', 'VB'), ('the', 'DT'), ('spot', 'NN')]	Dyad4-time1-condTD.txt
MOT	mean no money   i don't  	['mean', 'no', 'money', 'i', 'do', 'not']	['mean', 'no', 'money', 'i', 'do', 'not']	[('mean', 'JJ'), ('no', 'DT'), ('money', 'NN'), ('i', 'NN'), ('do', 'VBP'), ('not', 'RB')]	[('mean', 'JJ'), ('no', 'DT'), ('money', 'NN'), ('i', 'NN'), ('do', 'VBP'), ('not', 'RB')]	Dyad4-time1-condTD.txt
CHI	spots are bad spots mean you're evil  	['spots', 'are', 'bad', 'spots', 'mean', 'you', 'are', 'evil']	['spot', 'be', 'bad', 'spot', 'mean', 'you', 'be', 'evil']	[('spots', 'NNS'), ('are', 'VBP'), ('bad', 'JJ'), ('spots', 'NNS'), ('mean', 'VBP'), ('you', 'PRP'), ('are', 'VBP'), ('evil', 'JJ')]	[('spot', 'NN'), ('be', 'VB'), ('bad', 'JJ'), ('spot', 'NN'), ('mean', 'NN'), ('you', 'PRP'), ('be', 'VB'), ('evil', 'JJ')]	Dyad4-time1-condTD.txt
MOT	i don't like that  	['i', 'do', 'not', 'like', 'that']	['i', 'do', 'not', 'like', 'that']	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('like', 'IN'), ('that', 'DT')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('like', 'IN'), ('that', 'DT')]	Dyad4-time1-condTD.txt
CHI	this is good same guy but blue  	['this', 'is', 'good', 'same', 'guy', 'but', 'blue']	['this', 'be', 'good', 'same', 'guy', 'but', 'blue']	[('this', 'DT'), ('is', 'VBZ'), ('good', 'JJ'), ('same', 'JJ'), ('guy', 'NN'), ('but', 'CC'), ('blue', 'NN')]	[('this', 'DT'), ('be', 'VB'), ('good', 'JJ'), ('same', 'JJ'), ('guy', 'NN'), ('but', 'CC'), ('blue', 'NN')]	Dyad4-time1-condTD.txt
MOT	or steal  	['or', 'steal']	['or', 'steal']	[('or', 'CC'), ('steal', 'VB')]	[('or', 'CC'), ('steal', 'VB')]	Dyad4-time1-condTD.txt
CHI	or steal steal let's go with steal   run away   okay so  so  so the race of the alien does not matter i don't think  	['or', 'steal', 'steal', 'let', 'us', 'go', 'with', 'steal', 'run', 'away', 'okay', 'so', 'so', 'so', 'the', 'race', 'of', 'the', 'alien', 'does', 'not', 'matter', 'i', 'do', 'not', 'think']	['or', 'steal', 'steal', 'let', 'u', 'go', 'with', 'steal', 'run', 'away', 'okay', 'so', 'so', 'so', 'the', 'race', 'of', 'the', 'alien', 'do', 'not', 'matter', 'i', 'do', 'not', 'think']	[('or', 'CC'), ('steal', 'VB'), ('steal', 'JJ'), ('let', 'VB'), ('us', 'PRP'), ('go', 'VB'), ('with', 'IN'), ('steal', 'JJ'), ('run', 'VB'), ('away', 'RB'), ('okay', 'RB'), ('so', 'RB'), ('so', 'RB'), ('so', 'IN'), ('the', 'DT'), ('race', 'NN'), ('of', 'IN'), ('the', 'DT'), ('alien', 'NN'), ('does', 'VBZ'), ('not', 'RB'), ('matter', 'VB'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('think', 'VB')]	[('or', 'CC'), ('steal', 'VB'), ('steal', 'JJ'), ('let', 'VB'), ('u', 'JJ'), ('go', 'VB'), ('with', 'IN'), ('steal', 'JJ'), ('run', 'VB'), ('away', 'RB'), ('okay', 'RB'), ('so', 'RB'), ('so', 'RB'), ('so', 'IN'), ('the', 'DT'), ('race', 'NN'), ('of', 'IN'), ('the', 'DT'), ('alien', 'NN'), ('do', 'VBP'), ('not', 'RB'), ('matter', 'VB'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('think', 'VB')]	Dyad4-time1-condTD.txt
MOT	well that makes me feel better about this game  	['well', 'that', 'makes', 'me', 'feel', 'better', 'about', 'this', 'game']	['well', 'that', 'make', 'me', 'feel', 'well', 'about', 'this', 'game']	[('well', 'RB'), ('that', 'IN'), ('makes', 'VBZ'), ('me', 'PRP'), ('feel', 'VB'), ('better', 'RB'), ('about', 'IN'), ('this', 'DT'), ('game', 'NN')]	[('well', 'RB'), ('that', 'IN'), ('make', 'VBP'), ('me', 'PRP'), ('feel', 'VB'), ('well', 'RB'), ('about', 'IN'), ('this', 'DT'), ('game', 'NN')]	Dyad4-time1-condTD.txt
CHI	on a good or bad   but it means something should we run away   so we stole from the green guy now the blue guy doesn't have money on him  	['on', 'a', 'good', 'or', 'bad', 'but', 'it', 'means', 'something', 'should', 'we', 'run', 'away', 'so', 'we', 'stole', 'from', 'the', 'green', 'guy', 'now', 'the', 'blue', 'guy', 'does', 'not', 'have', 'money', 'on', 'him']	['on', 'a', 'good', 'or', 'bad', 'but', 'it', 'mean', 'something', 'should', 'we', 'run', 'away', 'so', 'we', 'steal', 'from', 'the', 'green', 'guy', 'now', 'the', 'blue', 'guy', 'do', 'not', 'have', 'money', 'on', 'him']	[('on', 'IN'), ('a', 'DT'), ('good', 'JJ'), ('or', 'CC'), ('bad', 'JJ'), ('but', 'CC'), ('it', 'PRP'), ('means', 'VBZ'), ('something', 'NN'), ('should', 'MD'), ('we', 'PRP'), ('run', 'VB'), ('away', 'RB'), ('so', 'IN'), ('we', 'PRP'), ('stole', 'VBP'), ('from', 'IN'), ('the', 'DT'), ('green', 'JJ'), ('guy', 'NN'), ('now', 'RB'), ('the', 'DT'), ('blue', 'NN'), ('guy', 'NN'), ('does', 'VBZ'), ('not', 'RB'), ('have', 'VB'), ('money', 'NN'), ('on', 'IN'), ('him', 'PRP')]	[('on', 'IN'), ('a', 'DT'), ('good', 'JJ'), ('or', 'CC'), ('bad', 'JJ'), ('but', 'CC'), ('it', 'PRP'), ('mean', 'VBZ'), ('something', 'NN'), ('should', 'MD'), ('we', 'PRP'), ('run', 'VB'), ('away', 'RB'), ('so', 'IN'), ('we', 'PRP'), ('steal', 'VBP'), ('from', 'IN'), ('the', 'DT'), ('green', 'JJ'), ('guy', 'NN'), ('now', 'RB'), ('the', 'DT'), ('blue', 'NN'), ('guy', 'NN'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('money', 'NN'), ('on', 'IN'), ('him', 'PRP')]	Dyad4-time1-condTD.txt
MOT	okay keep going  	['okay', 'keep', 'going']	['okay', 'keep', 'go']	[('okay', 'JJ'), ('keep', 'VB'), ('going', 'VBG')]	[('okay', 'JJ'), ('keep', 'NN'), ('go', 'NN')]	Dyad4-time1-condTD.txt
CHI	maybe it doesn't even matter and it's just   it's just random okay this guy has big  big old legs i say this guy doesn't have money on him  	['maybe', 'it', 'does', 'not', 'even', 'matter', 'and', 'it', 'is', 'just', 'it', 'is', 'just', 'random', 'okay', 'this', 'guy', 'has', 'big', 'big', 'old', 'legs', 'i', 'say', 'this', 'guy', 'does', 'not', 'have', 'money', 'on', 'him']	['maybe', 'it', 'do', 'not', 'even', 'matter', 'and', 'it', 'be', 'just', 'it', 'be', 'just', 'random', 'okay', 'this', 'guy', 'have', 'big', 'big', 'old', 'leg', 'i', 'say', 'this', 'guy', 'do', 'not', 'have', 'money', 'on', 'him']	[('maybe', 'RB'), ('it', 'PRP'), ('does', 'VBZ'), ('not', 'RB'), ('even', 'RB'), ('matter', 'RBR'), ('and', 'CC'), ('it', 'PRP'), ('is', 'VBZ'), ('just', 'RB'), ('it', 'PRP'), ('is', 'VBZ'), ('just', 'RB'), ('random', 'JJ'), ('okay', 'RB'), ('this', 'DT'), ('guy', 'NN'), ('has', 'VBZ'), ('big', 'JJ'), ('big', 'JJ'), ('old', 'JJ'), ('legs', 'NN'), ('i', 'NNS'), ('say', 'VBP'), ('this', 'DT'), ('guy', 'NN'), ('does', 'VBZ'), ('not', 'RB'), ('have', 'VB'), ('money', 'NN'), ('on', 'IN'), ('him', 'PRP')]	[('maybe', 'RB'), ('it', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('even', 'RB'), ('matter', 'RBR'), ('and', 'CC'), ('it', 'PRP'), ('be', 'VB'), ('just', 'RB'), ('it', 'PRP'), ('be', 'VB'), ('just', 'RB'), ('random', 'JJ'), ('okay', 'RB'), ('this', 'DT'), ('guy', 'NN'), ('have', 'VBP'), ('big', 'JJ'), ('big', 'JJ'), ('old', 'JJ'), ('leg', 'NN'), ('i', 'NN'), ('say', 'VBP'), ('this', 'DT'), ('guy', 'NN'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('money', 'NN'), ('on', 'IN'), ('him', 'PRP')]	Dyad4-time1-condTD.txt
MOT	he has no money  	['he', 'has', 'no', 'money']	['he', 'have', 'no', 'money']	[('he', 'PRP'), ('has', 'VBZ'), ('no', 'DT'), ('money', 'NN')]	[('he', 'PRP'), ('have', 'VBP'), ('no', 'DT'), ('money', 'NN')]	Dyad4-time1-condTD.txt
CHI	i'm gonna wave  	['i', 'am', 'gon', 'na', 'wave']	['i', 'be', 'gon', 'na', 'wave']	[('i', 'NN'), ('am', 'VBP'), ('gon', 'VBG'), ('na', 'TO'), ('wave', 'VB')]	[('i', 'NN'), ('be', 'VB'), ('gon', 'VBN'), ('na', 'TO'), ('wave', 'VB')]	Dyad4-time1-condTD.txt
MOT	he has money  	['he', 'has', 'money']	['he', 'have', 'money']	[('he', 'PRP'), ('has', 'VBZ'), ('money', 'NN')]	[('he', 'PRP'), ('have', 'VB'), ('money', 'NN')]	Dyad4-time1-condTD.txt
CHI	this guy just looks like his name is like chad or   he has money  	['this', 'guy', 'just', 'looks', 'like', 'his', 'name', 'is', 'like', 'chad', 'or', 'he', 'has', 'money']	['this', 'guy', 'just', 'look', 'like', 'his', 'name', 'be', 'like', 'chad', 'or', 'he', 'have', 'money']	[('this', 'DT'), ('guy', 'NN'), ('just', 'RB'), ('looks', 'VBZ'), ('like', 'IN'), ('his', 'PRP$'), ('name', 'NN'), ('is', 'VBZ'), ('like', 'IN'), ('chad', 'NN'), ('or', 'CC'), ('he', 'PRP'), ('has', 'VBZ'), ('money', 'NN')]	[('this', 'DT'), ('guy', 'NN'), ('just', 'RB'), ('look', 'NN'), ('like', 'IN'), ('his', 'PRP$'), ('name', 'NN'), ('be', 'VB'), ('like', 'IN'), ('chad', 'NN'), ('or', 'CC'), ('he', 'PRP'), ('have', 'VBP'), ('money', 'NN')]	Dyad4-time1-condTD.txt
MOT	he has money  	['he', 'has', 'money']	['he', 'have', 'money']	[('he', 'PRP'), ('has', 'VBZ'), ('money', 'NN')]	[('he', 'PRP'), ('have', 'VB'), ('money', 'NN')]	Dyad4-time1-condTD.txt
CHI	ask him  	['ask', 'him']	['ask', 'him']	[('ask', 'NN'), ('him', 'PRP')]	[('ask', 'NN'), ('him', 'PRP')]	Dyad4-time1-condTD.txt
MOT	i can't determine who's mean  	['i', 'can', 'not', 'determine', 'who', 'is', 'mean']	['i', 'can', 'not', 'determine', 'who', 'be', 'mean']	[('i', 'NN'), ('can', 'MD'), ('not', 'RB'), ('determine', 'VB'), ('who', 'WP'), ('is', 'VBZ'), ('mean', 'JJ')]	[('i', 'NN'), ('can', 'MD'), ('not', 'RB'), ('determine', 'VB'), ('who', 'WP'), ('be', 'VB'), ('mean', 'JJ')]	Dyad4-time1-condTD.txt
CHI	i'm gonna steal   we have a hundred points  	['i', 'am', 'gon', 'na', 'steal', 'we', 'have', 'a', 'hundred', 'points']	['i', 'be', 'gon', 'na', 'steal', 'we', 'have', 'a', 'hundred', 'point']	[('i', 'NN'), ('am', 'VBP'), ('gon', 'VBG'), ('na', 'TO'), ('steal', 'NN'), ('we', 'PRP'), ('have', 'VBP'), ('a', 'DT'), ('hundred', 'CD'), ('points', 'NNS')]	[('i', 'NN'), ('be', 'VB'), ('gon', 'VBN'), ('na', 'TO'), ('steal', 'VB'), ('we', 'PRP'), ('have', 'VBP'), ('a', 'DT'), ('hundred', 'CD'), ('point', 'NN')]	Dyad4-time1-condTD.txt
MOT	yeah okay well that's okay  	['yeah', 'okay', 'well', 'that', 'is', 'okay']	['yeah', 'okay', 'well', 'that', 'be', 'okay']	[('yeah', 'NN'), ('okay', 'RB'), ('well', 'RB'), ('that', 'IN'), ('is', 'VBZ'), ('okay', 'JJ')]	[('yeah', 'NN'), ('okay', 'RB'), ('well', 'RB'), ('that', 'IN'), ('be', 'VB'), ('okay', 'JJ')]	Dyad4-time1-condTD.txt
CHI	i like these even numbers  	['i', 'like', 'these', 'even', 'numbers']	['i', 'like', 'these', 'even', 'number']	[('i', 'NNS'), ('like', 'IN'), ('these', 'DT'), ('even', 'RB'), ('numbers', 'NNS')]	[('i', 'NNS'), ('like', 'IN'), ('these', 'DT'), ('even', 'RB'), ('number', 'NN')]	Dyad4-time1-condTD.txt
MOT	i don't know how to determine somebody's not good though  	"['i', 'do', 'not', 'know', 'how', 'to', 'determine', 'somebody', ""'s"", 'not', 'good', 'though']"	"['i', 'do', 'not', 'know', 'how', 'to', 'determine', 'somebody', ""'s"", 'not', 'good', 'though']"	"[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('how', 'WRB'), ('to', 'TO'), ('determine', 'VB'), ('somebody', 'NN'), (""'s"", 'POS'), ('not', 'RB'), ('good', 'JJ'), ('though', 'IN')]"	"[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('how', 'WRB'), ('to', 'TO'), ('determine', 'VB'), ('somebody', 'NN'), (""'s"", 'POS'), ('not', 'RB'), ('good', 'JJ'), ('though', 'IN')]"	Dyad4-time1-condTD.txt
CHI	click the spacebar   okay this guy's the same with spots we've determined spots are bad  	"['click', 'the', 'spacebar', 'okay', 'this', 'guy', ""'s"", 'the', 'same', 'with', 'spots', 'we', 'have', 'determined', 'spots', 'are', 'bad']"	"['click', 'the', 'spacebar', 'okay', 'this', 'guy', ""'s"", 'the', 'same', 'with', 'spot', 'we', 'have', 'determine', 'spot', 'be', 'bad']"	"[('click', 'VB'), ('the', 'DT'), ('spacebar', 'NN'), ('okay', 'NN'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('same', 'JJ'), ('with', 'IN'), ('spots', 'NNS'), ('we', 'PRP'), ('have', 'VBP'), ('determined', 'VBN'), ('spots', 'NNS'), ('are', 'VBP'), ('bad', 'JJ')]"	"[('click', 'VB'), ('the', 'DT'), ('spacebar', 'NN'), ('okay', 'NN'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('same', 'JJ'), ('with', 'IN'), ('spot', 'NN'), ('we', 'PRP'), ('have', 'VBP'), ('determine', 'VBN'), ('spot', 'NN'), ('be', 'VB'), ('bad', 'JJ')]"	Dyad4-time1-condTD.txt
MOT	and i think it    or it doesn't matter so do the same that we did last time  	['and', 'i', 'think', 'it', 'or', 'it', 'does', 'not', 'matter', 'so', 'do', 'the', 'same', 'that', 'we', 'did', 'last', 'time']	['and', 'i', 'think', 'it', 'or', 'it', 'do', 'not', 'matter', 'so', 'do', 'the', 'same', 'that', 'we', 'do', 'last', 'time']	[('and', 'CC'), ('i', 'NN'), ('think', 'VBP'), ('it', 'PRP'), ('or', 'CC'), ('it', 'PRP'), ('does', 'VBZ'), ('not', 'RB'), ('matter', 'VB'), ('so', 'RB'), ('do', 'VB'), ('the', 'DT'), ('same', 'JJ'), ('that', 'IN'), ('we', 'PRP'), ('did', 'VBD'), ('last', 'JJ'), ('time', 'NN')]	[('and', 'CC'), ('i', 'NN'), ('think', 'VBP'), ('it', 'PRP'), ('or', 'CC'), ('it', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('matter', 'VB'), ('so', 'RB'), ('do', 'VB'), ('the', 'DT'), ('same', 'JJ'), ('that', 'IN'), ('we', 'PRP'), ('do', 'VBP'), ('last', 'JJ'), ('time', 'NN')]	Dyad4-time1-condTD.txt
CHI	run or steal   'cause if spots are bad  	['run', 'or', 'steal', 'because', 'if', 'spots', 'are', 'bad']	['run', 'or', 'steal', 'because', 'if', 'spot', 'be', 'bad']	[('run', 'NN'), ('or', 'CC'), ('steal', 'NN'), ('because', 'IN'), ('if', 'IN'), ('spots', 'NNS'), ('are', 'VBP'), ('bad', 'JJ')]	[('run', 'NN'), ('or', 'CC'), ('steal', 'NN'), ('because', 'IN'), ('if', 'IN'), ('spot', 'NN'), ('be', 'VB'), ('bad', 'JJ')]	Dyad4-time1-condTD.txt
MOT	steal 'cause he has gems  	['steal', 'because', 'he', 'has', 'gems']	['steal', 'because', 'he', 'have', 'gem']	[('steal', 'NN'), ('because', 'IN'), ('he', 'PRP'), ('has', 'VBZ'), ('gems', 'NNS')]	[('steal', 'NN'), ('because', 'IN'), ('he', 'PRP'), ('have', 'VBP'), ('gem', 'NN')]	Dyad4-time1-condTD.txt
CHI	he's friendly  	['he', 'is', 'friendly']	['he', 'be', 'friendly']	[('he', 'PRP'), ('is', 'VBZ'), ('friendly', 'JJ')]	[('he', 'PRP'), ('be', 'VB'), ('friendly', 'JJ')]	Dyad4-time1-condTD.txt
MOT	we've hit  we've done this one before  	['we', 'have', 'hit', 'we', 'have', 'done', 'this', 'one', 'before']	['we', 'have', 'hit', 'we', 'have', 'do', 'this', 'one', 'before']	[('we', 'PRP'), ('have', 'VBP'), ('hit', 'VBN'), ('we', 'PRP'), ('have', 'VBP'), ('done', 'VBN'), ('this', 'DT'), ('one', 'CD'), ('before', 'IN')]	[('we', 'PRP'), ('have', 'VBP'), ('hit', 'VBN'), ('we', 'PRP'), ('have', 'VBP'), ('do', 'VBN'), ('this', 'DT'), ('one', 'CD'), ('before', 'IN')]	Dyad4-time1-condTD.txt
CHI	can we just steal for the rest like four  	['can', 'we', 'just', 'steal', 'for', 'the', 'rest', 'like', 'four']	['can', 'we', 'just', 'steal', 'for', 'the', 'rest', 'like', 'four']	[('can', 'MD'), ('we', 'PRP'), ('just', 'RB'), ('steal', 'VB'), ('for', 'IN'), ('the', 'DT'), ('rest', 'NN'), ('like', 'IN'), ('four', 'CD')]	[('can', 'MD'), ('we', 'PRP'), ('just', 'RB'), ('steal', 'VB'), ('for', 'IN'), ('the', 'DT'), ('rest', 'NN'), ('like', 'IN'), ('four', 'CD')]	Dyad4-time1-condTD.txt
MOT	no he has no money so  	['no', 'he', 'has', 'no', 'money', 'so']	['no', 'he', 'have', 'no', 'money', 'so']	[('no', 'DT'), ('he', 'PRP'), ('has', 'VBZ'), ('no', 'DT'), ('money', 'NN'), ('so', 'RB')]	[('no', 'DT'), ('he', 'PRP'), ('have', 'VB'), ('no', 'DT'), ('money', 'NN'), ('so', 'RB')]	Dyad4-time1-condTD.txt
CHI	no money  	['no', 'money']	['no', 'money']	[('no', 'DT'), ('money', 'NN')]	[('no', 'DT'), ('money', 'NN')]	Dyad4-time1-condTD.txt
MOT	no wave or  	['no', 'wave', 'or']	['no', 'wave', 'or']	[('no', 'DT'), ('wave', 'NN'), ('or', 'CC')]	[('no', 'DT'), ('wave', 'NN'), ('or', 'CC')]	Dyad4-time1-condTD.txt
