participant	content	token	lemma	tagged_token	tagged_lemma	file
INV	i'm sure she won't tell chi about it  	['i', 'am', 'sure', 'she', 'will', 'not', 'tell', 'chi', 'about', 'it']	['i', 'be', 'sure', 'she', 'will', 'not', 'tell', 'chi', 'about', 'it']	[('i', 'NN'), ('am', 'VBP'), ('sure', 'JJ'), ('she', 'PRP'), ('will', 'MD'), ('not', 'RB'), ('tell', 'VB'), ('chi', 'NNS'), ('about', 'IN'), ('it', 'PRP')]	[('i', 'NN'), ('be', 'VB'), ('sure', 'JJ'), ('she', 'PRP'), ('will', 'MD'), ('not', 'RB'), ('tell', 'VB'), ('chi', 'NNS'), ('about', 'IN'), ('it', 'PRP')]	Dyad2-time1-condTD.txt
MOT	nope okay so why's it have   	['nope', 'okay', 'so', 'why', 'is', 'it', 'have']	['nope', 'okay', 'so', 'why', 'be', 'it', 'have']	[('nope', 'NN'), ('okay', 'NNS'), ('so', 'RB'), ('why', 'WRB'), ('is', 'VBZ'), ('it', 'PRP'), ('have', 'VB')]	[('nope', 'NN'), ('okay', 'NNS'), ('so', 'RB'), ('why', 'WRB'), ('be', 'VB'), ('it', 'PRP'), ('have', 'VB')]	Dyad2-time1-condTD.txt
CHI	didn't have red eyes  	['did', 'not', 'have', 'red', 'eyes']	['do', 'not', 'have', 'red', 'eye']	[('did', 'VBD'), ('not', 'RB'), ('have', 'VB'), ('red', 'JJ'), ('eyes', 'NNS')]	[('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('red', 'VBN'), ('eye', 'NN')]	Dyad2-time1-condTD.txt
MOT	yes it did  	['yes', 'it', 'did']	['yes', 'it', 'do']	[('yes', 'NNS'), ('it', 'PRP'), ('did', 'VBD')]	[('yes', 'NNS'), ('it', 'PRP'), ('do', 'VBP')]	Dyad2-time1-condTD.txt
CHI	did it   downward posture   upward posture is friendly downward posture is angry   so this one how   	['did', 'it', 'downward', 'posture', 'upward', 'posture', 'is', 'friendly', 'downward', 'posture', 'is', 'angry', 'so', 'this', 'one', 'how']	['do', 'it', 'downward', 'posture', 'upward', 'posture', 'be', 'friendly', 'downward', 'posture', 'be', 'angry', 'so', 'this', 'one', 'how']	[('did', 'VBD'), ('it', 'PRP'), ('downward', 'VB'), ('posture', 'NN'), ('upward', 'JJ'), ('posture', 'NN'), ('is', 'VBZ'), ('friendly', 'RB'), ('downward', 'JJ'), ('posture', 'NN'), ('is', 'VBZ'), ('angry', 'JJ'), ('so', 'RB'), ('this', 'DT'), ('one', 'CD'), ('how', 'WRB')]	[('do', 'VB'), ('it', 'PRP'), ('downward', 'VB'), ('posture', 'NN'), ('upward', 'JJ'), ('posture', 'NN'), ('be', 'VB'), ('friendly', 'RB'), ('downward', 'JJ'), ('posture', 'NN'), ('be', 'VB'), ('angry', 'JJ'), ('so', 'IN'), ('this', 'DT'), ('one', 'CD'), ('how', 'WRB')]	Dyad2-time1-condTD.txt
MOT	no the last one had downward posture it didn't have upward posture  	['no', 'the', 'last', 'one', 'had', 'downward', 'posture', 'it', 'did', 'not', 'have', 'upward', 'posture']	['no', 'the', 'last', 'one', 'have', 'downward', 'posture', 'it', 'do', 'not', 'have', 'upward', 'posture']	[('no', 'DT'), ('the', 'DT'), ('last', 'JJ'), ('one', 'CD'), ('had', 'VBD'), ('downward', 'JJ'), ('posture', 'NN'), ('it', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('have', 'VB'), ('upward', 'JJ'), ('posture', 'NN')]	[('no', 'DT'), ('the', 'DT'), ('last', 'JJ'), ('one', 'CD'), ('have', 'VBP'), ('downward', 'VBN'), ('posture', 'NN'), ('it', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('upward', 'JJ'), ('posture', 'NN')]	Dyad2-time1-condTD.txt
CHI	no it did it was like this wasn't it   so what do we do this one steal  	['no', 'it', 'did', 'it', 'was', 'like', 'this', 'was', 'not', 'it', 'so', 'what', 'do', 'we', 'do', 'this', 'one', 'steal']	['no', 'it', 'do', 'it', 'be', 'like', 'this', 'be', 'not', 'it', 'so', 'what', 'do', 'we', 'do', 'this', 'one', 'steal']	[('no', 'DT'), ('it', 'PRP'), ('did', 'VBD'), ('it', 'PRP'), ('was', 'VBD'), ('like', 'IN'), ('this', 'DT'), ('was', 'VBD'), ('not', 'RB'), ('it', 'PRP'), ('so', 'RB'), ('what', 'WP'), ('do', 'VBP'), ('we', 'PRP'), ('do', 'VB'), ('this', 'DT'), ('one', 'CD'), ('steal', 'NN')]	[('no', 'DT'), ('it', 'PRP'), ('do', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('like', 'IN'), ('this', 'DT'), ('be', 'VB'), ('not', 'RB'), ('it', 'PRP'), ('so', 'RB'), ('what', 'WP'), ('do', 'VBP'), ('we', 'PRP'), ('do', 'VB'), ('this', 'DT'), ('one', 'CD'), ('steal', 'NN')]	Dyad2-time1-condTD.txt
MOT	sure try it  	['sure', 'try', 'it']	['sure', 'try', 'it']	[('sure', 'JJ'), ('try', 'VB'), ('it', 'PRP')]	[('sure', 'JJ'), ('try', 'VB'), ('it', 'PRP')]	Dyad2-time1-condTD.txt
CHI	so downward posture  	['so', 'downward', 'posture']	['so', 'downward', 'posture']	[('so', 'RB'), ('downward', 'JJ'), ('posture', 'NN')]	[('so', 'RB'), ('downward', 'JJ'), ('posture', 'NN')]	Dyad2-time1-condTD.txt
MOT	clear downward posture red eyes that are small go   big eyes  	['clear', 'downward', 'posture', 'red', 'eyes', 'that', 'are', 'small', 'go', 'big', 'eyes']	['clear', 'downward', 'posture', 'red', 'eye', 'that', 'be', 'small', 'go', 'big', 'eye']	[('clear', 'JJ'), ('downward', 'JJ'), ('posture', 'NN'), ('red', 'JJ'), ('eyes', 'NNS'), ('that', 'WDT'), ('are', 'VBP'), ('small', 'JJ'), ('go', 'VBP'), ('big', 'JJ'), ('eyes', 'NNS')]	[('clear', 'JJ'), ('downward', 'JJ'), ('posture', 'NN'), ('red', 'VBD'), ('eye', 'NN'), ('that', 'IN'), ('be', 'VB'), ('small', 'JJ'), ('go', 'VB'), ('big', 'JJ'), ('eye', 'NN')]	Dyad2-time1-condTD.txt
CHI	downward posture   so that one would be  that would be friendly and we take  we ask for    no 'cause spots has gem right   so we wave  	['downward', 'posture', 'so', 'that', 'one', 'would', 'be', 'that', 'would', 'be', 'friendly', 'and', 'we', 'take', 'we', 'ask', 'for', 'no', 'because', 'spots', 'has', 'gem', 'right', 'so', 'we', 'wave']	['downward', 'posture', 'so', 'that', 'one', 'would', 'be', 'that', 'would', 'be', 'friendly', 'and', 'we', 'take', 'we', 'ask', 'for', 'no', 'because', 'spot', 'have', 'gem', 'right', 'so', 'we', 'wave']	[('downward', 'JJ'), ('posture', 'NN'), ('so', 'IN'), ('that', 'IN'), ('one', 'CD'), ('would', 'MD'), ('be', 'VB'), ('that', 'DT'), ('would', 'MD'), ('be', 'VB'), ('friendly', 'JJ'), ('and', 'CC'), ('we', 'PRP'), ('take', 'VBP'), ('we', 'PRP'), ('ask', 'VBP'), ('for', 'IN'), ('no', 'DT'), ('because', 'IN'), ('spots', 'NNS'), ('has', 'VBZ'), ('gem', 'NN'), ('right', 'RB'), ('so', 'IN'), ('we', 'PRP'), ('wave', 'VBP')]	[('downward', 'JJ'), ('posture', 'NN'), ('so', 'IN'), ('that', 'IN'), ('one', 'CD'), ('would', 'MD'), ('be', 'VB'), ('that', 'DT'), ('would', 'MD'), ('be', 'VB'), ('friendly', 'JJ'), ('and', 'CC'), ('we', 'PRP'), ('take', 'VBP'), ('we', 'PRP'), ('ask', 'VBP'), ('for', 'IN'), ('no', 'DT'), ('because', 'IN'), ('spot', 'NN'), ('have', 'VBP'), ('gem', 'VBN'), ('right', 'RB'), ('so', 'IN'), ('we', 'PRP'), ('wave', 'VBP')]	Dyad2-time1-condTD.txt
MOT	go for it  	['go', 'for', 'it']	['go', 'for', 'it']	[('go', 'VB'), ('for', 'IN'), ('it', 'PRP')]	[('go', 'VB'), ('for', 'IN'), ('it', 'PRP')]	Dyad2-time1-condTD.txt
CHI	so small eyes must mean angry so this is big upward posture  	['so', 'small', 'eyes', 'must', 'mean', 'angry', 'so', 'this', 'is', 'big', 'upward', 'posture']	['so', 'small', 'eye', 'must', 'mean', 'angry', 'so', 'this', 'be', 'big', 'upward', 'posture']	[('so', 'RB'), ('small', 'JJ'), ('eyes', 'NNS'), ('must', 'MD'), ('mean', 'VB'), ('angry', 'JJ'), ('so', 'IN'), ('this', 'DT'), ('is', 'VBZ'), ('big', 'JJ'), ('upward', 'JJ'), ('posture', 'NN')]	[('so', 'RB'), ('small', 'JJ'), ('eye', 'NN'), ('must', 'MD'), ('mean', 'VB'), ('angry', 'JJ'), ('so', 'IN'), ('this', 'DT'), ('be', 'VB'), ('big', 'JJ'), ('upward', 'JJ'), ('posture', 'NN')]	Dyad2-time1-condTD.txt
MOT	no  no spots  	['no', 'no', 'spots']	['no', 'no', 'spot']	[('no', 'DT'), ('no', 'DT'), ('spots', 'NNS')]	[('no', 'DT'), ('no', 'DT'), ('spot', 'NN')]	Dyad2-time1-condTD.txt
CHI	no spots so we wave   so upward posture  	['no', 'spots', 'so', 'we', 'wave', 'so', 'upward', 'posture']	['no', 'spot', 'so', 'we', 'wave', 'so', 'upward', 'posture']	[('no', 'DT'), ('spots', 'NNS'), ('so', 'RB'), ('we', 'PRP'), ('wave', 'VBP'), ('so', 'RB'), ('upward', 'JJ'), ('posture', 'NN')]	[('no', 'DT'), ('spot', 'NN'), ('so', 'RB'), ('we', 'PRP'), ('wave', 'VBP'), ('so', 'RB'), ('upward', 'JJ'), ('posture', 'NN')]	Dyad2-time1-condTD.txt
MOT	is friendly but if they didn't have spots they didn't have a gem  	['is', 'friendly', 'but', 'if', 'they', 'did', 'not', 'have', 'spots', 'they', 'did', 'not', 'have', 'a', 'gem']	['be', 'friendly', 'but', 'if', 'they', 'do', 'not', 'have', 'spot', 'they', 'do', 'not', 'have', 'a', 'gem']	[('is', 'VBZ'), ('friendly', 'RB'), ('but', 'CC'), ('if', 'IN'), ('they', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('have', 'VB'), ('spots', 'NNS'), ('they', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('have', 'VB'), ('a', 'DT'), ('gem', 'NN')]	[('be', 'VB'), ('friendly', 'RB'), ('but', 'CC'), ('if', 'IN'), ('they', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('spot', 'NN'), ('they', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('a', 'DT'), ('gem', 'NN')]	Dyad2-time1-condTD.txt
CHI	so they  	['so', 'they']	['so', 'they']	[('so', 'IN'), ('they', 'PRP')]	[('so', 'IN'), ('they', 'PRP')]	Dyad2-time1-condTD.txt
MOT	so eyes  	['so', 'eyes']	['so', 'eye']	[('so', 'RB'), ('eyes', 'NNS')]	[('so', 'RB'), ('eye', 'NN')]	Dyad2-time1-condTD.txt
CHI	no because okay this one's got no spots upward posture and red eyes so i say we steal   but we gotta look at the color  	"['no', 'because', 'okay', 'this', 'one', ""'s"", 'got', 'no', 'spots', 'upward', 'posture', 'and', 'red', 'eyes', 'so', 'i', 'say', 'we', 'steal', 'but', 'we', 'got', 'ta', 'look', 'at', 'the', 'color']"	"['no', 'because', 'okay', 'this', 'one', ""'s"", 'get', 'no', 'spot', 'upward', 'posture', 'and', 'red', 'eye', 'so', 'i', 'say', 'we', 'steal', 'but', 'we', 'get', 'ta', 'look', 'at', 'the', 'color']"	"[('no', 'DT'), ('because', 'IN'), ('okay', 'NN'), ('this', 'DT'), ('one', 'CD'), (""'s"", 'POS'), ('got', 'VBD'), ('no', 'DT'), ('spots', 'NNS'), ('upward', 'RB'), ('posture', 'NN'), ('and', 'CC'), ('red', 'JJ'), ('eyes', 'NNS'), ('so', 'IN'), ('i', 'JJ'), ('say', 'VBP'), ('we', 'PRP'), ('steal', 'VBP'), ('but', 'CC'), ('we', 'PRP'), ('got', 'VBD'), ('ta', 'JJ'), ('look', 'NN'), ('at', 'IN'), ('the', 'DT'), ('color', 'NN')]"	"[('no', 'DT'), ('because', 'IN'), ('okay', 'NN'), ('this', 'DT'), ('one', 'CD'), (""'s"", 'POS'), ('get', 'NN'), ('no', 'DT'), ('spot', 'NN'), ('upward', 'RB'), ('posture', 'NN'), ('and', 'CC'), ('red', 'JJ'), ('eye', 'NN'), ('so', 'IN'), ('i', 'JJ'), ('say', 'VBP'), ('we', 'PRP'), ('steal', 'VBP'), ('but', 'CC'), ('we', 'PRP'), ('get', 'VBP'), ('ta', 'JJ'), ('look', 'NN'), ('at', 'IN'), ('the', 'DT'), ('color', 'NN')]"	Dyad2-time1-condTD.txt
MOT	okay keep an eye on that  	['okay', 'keep', 'an', 'eye', 'on', 'that']	['okay', 'keep', 'an', 'eye', 'on', 'that']	[('okay', 'RB'), ('keep', 'VB'), ('an', 'DT'), ('eye', 'NN'), ('on', 'IN'), ('that', 'DT')]	[('okay', 'RB'), ('keep', 'VB'), ('an', 'DT'), ('eye', 'NN'), ('on', 'IN'), ('that', 'DT')]	Dyad2-time1-condTD.txt
CHI	the mouth  	['the', 'mouth']	['the', 'mouth']	[('the', 'DT'), ('mouth', 'NN')]	[('the', 'DT'), ('mouth', 'NN')]	Dyad2-time1-condTD.txt
MOT	the tongue  	['the', 'tongue']	['the', 'tongue']	[('the', 'DT'), ('tongue', 'NN')]	[('the', 'DT'), ('tongue', 'NN')]	Dyad2-time1-condTD.txt
CHI	i say we steal yeah  	['i', 'say', 'we', 'steal', 'yeah']	['i', 'say', 'we', 'steal', 'yeah']	[('i', 'NNS'), ('say', 'VBP'), ('we', 'PRP'), ('steal', 'VBP'), ('yeah', 'NNS')]	[('i', 'NNS'), ('say', 'VBP'), ('we', 'PRP'), ('steal', 'VBP'), ('yeah', 'NNS')]	Dyad2-time1-condTD.txt
MOT	goahead give it a whirl so they're friendly goahead  goahead let's see the next one  	['goahead', 'give', 'it', 'a', 'whirl', 'so', 'they', 'are', 'friendly', 'goahead', 'goahead', 'let', 'us', 'see', 'the', 'next', 'one']	['goahead', 'give', 'it', 'a', 'whirl', 'so', 'they', 'be', 'friendly', 'goahead', 'goahead', 'let', 'u', 'see', 'the', 'next', 'one']	[('goahead', 'UH'), ('give', 'VB'), ('it', 'PRP'), ('a', 'DT'), ('whirl', 'NN'), ('so', 'IN'), ('they', 'PRP'), ('are', 'VBP'), ('friendly', 'JJ'), ('goahead', 'UH'), ('goahead', 'UH'), ('let', 'VBD'), ('us', 'PRP'), ('see', 'VB'), ('the', 'DT'), ('next', 'JJ'), ('one', 'NN')]	[('goahead', 'UH'), ('give', 'VB'), ('it', 'PRP'), ('a', 'DT'), ('whirl', 'NN'), ('so', 'IN'), ('they', 'PRP'), ('be', 'VB'), ('friendly', 'JJ'), ('goahead', 'UH'), ('goahead', 'UH'), ('let', 'NN'), ('u', 'JJ'), ('see', 'VB'), ('the', 'DT'), ('next', 'JJ'), ('one', 'NN')]	Dyad2-time1-condTD.txt
CHI	same thing downward posture though  	['same', 'thing', 'downward', 'posture', 'though']	['same', 'thing', 'downward', 'posture', 'though']	[('same', 'JJ'), ('thing', 'NN'), ('downward', 'JJ'), ('posture', 'NN'), ('though', 'IN')]	[('same', 'JJ'), ('thing', 'NN'), ('downward', 'JJ'), ('posture', 'NN'), ('though', 'IN')]	Dyad2-time1-condTD.txt
MOT	that one you steal from  	['that', 'one', 'you', 'steal', 'from']	['that', 'one', 'you', 'steal', 'from']	[('that', 'DT'), ('one', 'CD'), ('you', 'PRP'), ('steal', 'VBP'), ('from', 'IN')]	[('that', 'DT'), ('one', 'CD'), ('you', 'PRP'), ('steal', 'VBP'), ('from', 'IN')]	Dyad2-time1-condTD.txt
CHI	yep sure   okay so when  	['yep', 'sure', 'okay', 'so', 'when']	['yep', 'sure', 'okay', 'so', 'when']	[('yep', 'JJ'), ('sure', 'JJ'), ('okay', 'NNS'), ('so', 'RB'), ('when', 'WRB')]	[('yep', 'JJ'), ('sure', 'JJ'), ('okay', 'NNS'), ('so', 'RB'), ('when', 'WRB')]	Dyad2-time1-condTD.txt
MOT	that doesn't make any sense  	['that', 'does', 'not', 'make', 'any', 'sense']	['that', 'do', 'not', 'make', 'any', 'sense']	[('that', 'DT'), ('does', 'VBZ'), ('not', 'RB'), ('make', 'VB'), ('any', 'DT'), ('sense', 'NN')]	[('that', 'DT'), ('do', 'VBP'), ('not', 'RB'), ('make', 'VB'), ('any', 'DT'), ('sense', 'NN')]	Dyad2-time1-condTD.txt
CHI	are green aliens friendly  	['are', 'green', 'aliens', 'friendly']	['be', 'green', 'alien', 'friendly']	[('are', 'VBP'), ('green', 'JJ'), ('aliens', 'NNS'), ('friendly', 'RB')]	[('be', 'VB'), ('green', 'JJ'), ('alien', 'NN'), ('friendly', 'RB')]	Dyad2-time1-condTD.txt
MOT	no 'cause we had blue aliens that were friendly  	['no', 'because', 'we', 'had', 'blue', 'aliens', 'that', 'were', 'friendly']	['no', 'because', 'we', 'have', 'blue', 'alien', 'that', 'be', 'friendly']	[('no', 'DT'), ('because', 'IN'), ('we', 'PRP'), ('had', 'VBD'), ('blue', 'JJ'), ('aliens', 'NNS'), ('that', 'WDT'), ('were', 'VBD'), ('friendly', 'RB')]	[('no', 'DT'), ('because', 'IN'), ('we', 'PRP'), ('have', 'VBP'), ('blue', 'JJ'), ('alien', 'NN'), ('that', 'WDT'), ('be', 'VB'), ('friendly', 'RB')]	Dyad2-time1-condTD.txt
CHI	okay spots so we  	['okay', 'spots', 'so', 'we']	['okay', 'spot', 'so', 'we']	[('okay', 'JJ'), ('spots', 'NNS'), ('so', 'IN'), ('we', 'PRP')]	[('okay', 'JJ'), ('spot', 'NN'), ('so', 'IN'), ('we', 'PRP')]	Dyad2-time1-condTD.txt
MOT	spots big eyes upward  	['spots', 'big', 'eyes', 'upward']	['spot', 'big', 'eye', 'upward']	[('spots', 'NNS'), ('big', 'JJ'), ('eyes', 'NNS'), ('upward', 'RB')]	[('spot', 'NN'), ('big', 'JJ'), ('eye', 'NN'), ('upward', 'NN')]	Dyad2-time1-condTD.txt
CHI	so we steal  	['so', 'we', 'steal']	['so', 'we', 'steal']	[('so', 'IN'), ('we', 'PRP'), ('steal', 'VBP')]	[('so', 'IN'), ('we', 'PRP'), ('steal', 'VBP')]	Dyad2-time1-condTD.txt
MOT	sure i feel like we need to write all this crap down   no they're friendly  	['sure', 'i', 'feel', 'like', 'we', 'need', 'to', 'write', 'all', 'this', 'crap', 'down', 'no', 'they', 'are', 'friendly']	['sure', 'i', 'feel', 'like', 'we', 'need', 'to', 'write', 'all', 'this', 'crap', 'down', 'no', 'they', 'be', 'friendly']	[('sure', 'JJ'), ('i', 'JJ'), ('feel', 'VBP'), ('like', 'IN'), ('we', 'PRP'), ('need', 'VBP'), ('to', 'TO'), ('write', 'VB'), ('all', 'PDT'), ('this', 'DT'), ('crap', 'NN'), ('down', 'RP'), ('no', 'DT'), ('they', 'PRP'), ('are', 'VBP'), ('friendly', 'JJ')]	[('sure', 'JJ'), ('i', 'JJ'), ('feel', 'VBP'), ('like', 'IN'), ('we', 'PRP'), ('need', 'VBP'), ('to', 'TO'), ('write', 'VB'), ('all', 'PDT'), ('this', 'DT'), ('crap', 'NN'), ('down', 'RP'), ('no', 'DT'), ('they', 'PRP'), ('be', 'VB'), ('friendly', 'JJ')]	Dyad2-time1-condTD.txt
CHI	so spots   must be eyes  	['so', 'spots', 'must', 'be', 'eyes']	['so', 'spots', 'must', 'be', 'eye']	[('so', 'RB'), ('spots', 'JJ'), ('must', 'MD'), ('be', 'VB'), ('eyes', 'NNS')]	[('so', 'RB'), ('spots', 'JJ'), ('must', 'MD'), ('be', 'VB'), ('eye', 'NN')]	Dyad2-time1-condTD.txt
MOT	it's gotta be eyes   'cause that's not gonna be a friendly one that's one you try and steal from  	['it', 'is', 'got', 'ta', 'be', 'eyes', 'because', 'that', 'is', 'not', 'gon', 'na', 'be', 'a', 'friendly', 'one', 'that', 'is', 'one', 'you', 'try', 'and', 'steal', 'from']	['it', 'be', 'get', 'ta', 'be', 'eye', 'because', 'that', 'be', 'not', 'gon', 'na', 'be', 'a', 'friendly', 'one', 'that', 'be', 'one', 'you', 'try', 'and', 'steal', 'from']	[('it', 'PRP'), ('is', 'VBZ'), ('got', 'VBD'), ('ta', 'RB'), ('be', 'VB'), ('eyes', 'NNS'), ('because', 'IN'), ('that', 'DT'), ('is', 'VBZ'), ('not', 'RB'), ('gon', 'VBN'), ('na', 'RB'), ('be', 'VB'), ('a', 'DT'), ('friendly', 'JJ'), ('one', 'NN'), ('that', 'WDT'), ('is', 'VBZ'), ('one', 'CD'), ('you', 'PRP'), ('try', 'VBP'), ('and', 'CC'), ('steal', 'VBP'), ('from', 'IN')]	[('it', 'PRP'), ('be', 'VB'), ('get', 'VBN'), ('ta', 'JJ'), ('be', 'VB'), ('eye', 'NN'), ('because', 'IN'), ('that', 'DT'), ('be', 'VB'), ('not', 'RB'), ('gon', 'VB'), ('na', 'TO'), ('be', 'VB'), ('a', 'DT'), ('friendly', 'JJ'), ('one', 'CD'), ('that', 'WDT'), ('be', 'VB'), ('one', 'CD'), ('you', 'PRP'), ('try', 'VBP'), ('and', 'CC'), ('steal', 'VBP'), ('from', 'IN')]	Dyad2-time1-condTD.txt
CHI	but it doesn't have spots  	['but', 'it', 'does', 'not', 'have', 'spots']	['but', 'it', 'do', 'not', 'have', 'spot']	[('but', 'CC'), ('it', 'PRP'), ('does', 'VBZ'), ('not', 'RB'), ('have', 'VB'), ('spots', 'NNS')]	[('but', 'CC'), ('it', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('spot', 'NN')]	Dyad2-time1-condTD.txt
MOT	but again i think     it's not  spots is not consistent   why are they friendly   go we're halfway through man we're blowing this  	['but', 'again', 'i', 'think', 'it', 'is', 'not', 'spots', 'is', 'not', 'consistent', 'why', 'are', 'they', 'friendly', 'go', 'we', 'are', 'halfway', 'through', 'man', 'we', 'are', 'blowing', 'this']	['but', 'again', 'i', 'think', 'it', 'be', 'not', 'spot', 'be', 'not', 'consistent', 'why', 'be', 'they', 'friendly', 'go', 'we', 'be', 'halfway', 'through', 'man', 'we', 'be', 'blow', 'this']	[('but', 'CC'), ('again', 'RB'), ('i', 'JJ'), ('think', 'VBP'), ('it', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('spots', 'NNS'), ('is', 'VBZ'), ('not', 'RB'), ('consistent', 'JJ'), ('why', 'WRB'), ('are', 'VBP'), ('they', 'PRP'), ('friendly', 'RB'), ('go', 'VBP'), ('we', 'PRP'), ('are', 'VBP'), ('halfway', 'RB'), ('through', 'IN'), ('man', 'NN'), ('we', 'PRP'), ('are', 'VBP'), ('blowing', 'VBG'), ('this', 'DT')]	[('but', 'CC'), ('again', 'RB'), ('i', 'JJ'), ('think', 'VBP'), ('it', 'PRP'), ('be', 'VB'), ('not', 'RB'), ('spot', 'RB'), ('be', 'VB'), ('not', 'RB'), ('consistent', 'JJ'), ('why', 'WRB'), ('be', 'VB'), ('they', 'PRP'), ('friendly', 'RB'), ('go', 'VBP'), ('we', 'PRP'), ('be', 'VB'), ('halfway', 'VBN'), ('through', 'IN'), ('man', 'NN'), ('we', 'PRP'), ('be', 'VB'), ('blow', 'IN'), ('this', 'DT')]	Dyad2-time1-condTD.txt
CHI	lose this  	['lose', 'this']	['lose', 'this']	[('lose', 'VB'), ('this', 'DT')]	[('lose', 'VB'), ('this', 'DT')]	Dyad2-time1-condTD.txt
MOT	spots so it has gems  	['spots', 'so', 'it', 'has', 'gems']	['spot', 'so', 'it', 'have', 'gem']	[('spots', 'NNS'), ('so', 'IN'), ('it', 'PRP'), ('has', 'VBZ'), ('gems', 'NNS')]	[('spot', 'NN'), ('so', 'IN'), ('it', 'PRP'), ('have', 'VBP'), ('gem', 'VBN')]	Dyad2-time1-condTD.txt
CHI	it has a gem i think downward posture is angry i think upward posture is bad  	['it', 'has', 'a', 'gem', 'i', 'think', 'downward', 'posture', 'is', 'angry', 'i', 'think', 'upward', 'posture', 'is', 'bad']	['it', 'have', 'a', 'gem', 'i', 'think', 'downward', 'posture', 'be', 'angry', 'i', 'think', 'upward', 'posture', 'be', 'bad']	[('it', 'PRP'), ('has', 'VBZ'), ('a', 'DT'), ('gem', 'NN'), ('i', 'NN'), ('think', 'VBP'), ('downward', 'JJ'), ('posture', 'NN'), ('is', 'VBZ'), ('angry', 'JJ'), ('i', 'JJ'), ('think', 'VBP'), ('upward', 'JJ'), ('posture', 'NN'), ('is', 'VBZ'), ('bad', 'JJ')]	[('it', 'PRP'), ('have', 'VBP'), ('a', 'DT'), ('gem', 'NN'), ('i', 'NN'), ('think', 'VBP'), ('downward', 'JJ'), ('posture', 'NN'), ('be', 'VB'), ('angry', 'JJ'), ('i', 'JJ'), ('think', 'VBP'), ('upward', 'JJ'), ('posture', 'NN'), ('be', 'VB'), ('bad', 'JJ')]	Dyad2-time1-condTD.txt
MOT	give it a whirl  	['give', 'it', 'a', 'whirl']	['give', 'it', 'a', 'whirl']	[('give', 'VB'), ('it', 'PRP'), ('a', 'DT'), ('whirl', 'NN')]	[('give', 'VB'), ('it', 'PRP'), ('a', 'DT'), ('whirl', 'NN')]	Dyad2-time1-condTD.txt
CHI	so we steal  	['so', 'we', 'steal']	['so', 'we', 'steal']	[('so', 'IN'), ('we', 'PRP'), ('steal', 'VBP')]	[('so', 'IN'), ('we', 'PRP'), ('steal', 'VBP')]	Dyad2-time1-condTD.txt
MOT	i don't think there are any that you steal from  	['i', 'do', 'not', 'think', 'there', 'are', 'any', 'that', 'you', 'steal', 'from']	['i', 'do', 'not', 'think', 'there', 'be', 'any', 'that', 'you', 'steal', 'from']	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('think', 'VB'), ('there', 'EX'), ('are', 'VBP'), ('any', 'DT'), ('that', 'IN'), ('you', 'PRP'), ('steal', 'VBP'), ('from', 'IN')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('think', 'VB'), ('there', 'RB'), ('be', 'VB'), ('any', 'DT'), ('that', 'IN'), ('you', 'PRP'), ('steal', 'VBP'), ('from', 'IN')]	Dyad2-time1-condTD.txt
CHI	no we've stolen some haven't we   so it's just a trick  	['no', 'we', 'have', 'stolen', 'some', 'have', 'not', 'we', 'so', 'it', 'is', 'just', 'a', 'trick']	['no', 'we', 'have', 'steal', 'some', 'have', 'not', 'we', 'so', 'it', 'be', 'just', 'a', 'trick']	[('no', 'DT'), ('we', 'PRP'), ('have', 'VBP'), ('stolen', 'VBN'), ('some', 'DT'), ('have', 'VBP'), ('not', 'RB'), ('we', 'PRP'), ('so', 'VBP'), ('it', 'PRP'), ('is', 'VBZ'), ('just', 'RB'), ('a', 'DT'), ('trick', 'NN')]	[('no', 'DT'), ('we', 'PRP'), ('have', 'VBP'), ('steal', 'VBN'), ('some', 'DT'), ('have', 'VBP'), ('not', 'RB'), ('we', 'PRP'), ('so', 'VBP'), ('it', 'PRP'), ('be', 'VB'), ('just', 'RB'), ('a', 'DT'), ('trick', 'NN')]	Dyad2-time1-condTD.txt
MOT	i don't think you steal  	['i', 'do', 'not', 'think', 'you', 'steal']	['i', 'do', 'not', 'think', 'you', 'steal']	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('think', 'VB'), ('you', 'PRP'), ('steal', 'VB')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('think', 'VB'), ('you', 'PRP'), ('steal', 'VB')]	Dyad2-time1-condTD.txt
